"","book1","book2","count","years","states"
"515","Der Sandmann","Irrungen, Wirrungen",2,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2025, 2026","HB, HE, NI, NW, SN"
"516","Der Sandmann","Kleiner Mann - was nun?",2,"2006, 2007, 2008, 2009, 2010, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2025, 2026","HB, HE, NI, NW, SN"
"517","Der Sandmann","Landnahme",2,"2006, 2007, 2008, 2009, 2010, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HB, HE, NW, SN"
"518","Der Sandmann","Leben des Galilei",5,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, NW, SN"
"519","Der Sandmann","Lenz",3,"2006, 2007, 2008, 2009, 2010, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2025, 2026","HB, HE, NI, NW, SN"
"520","Der Sandmann","Maria Stuart",4,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, HB, HE, HH, NW, SH, SN"
"521","Der Sandmann","Mario und der Zauberer",2,"2006, 2007, 2008, 2009, 2010, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SN"
"522","Der Sandmann","Masse-Mensch",2,"2006, 2007, 2008, 2009, 2010, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2025, 2026","HB, HE, NW, SN"
"523","Der Sandmann","Medea",2,"2006, 2007, 2008, 2009, 2010, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HB, HE, NW, SN"
"524","Der Sandmann","Medea. Stimmen",4,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HB, HE, NI, NW, SN"
"525","Der Sandmann","Mephisto",1,"2006, 2007, 2008, 2009, 2010, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2025, 2026","HB, HE, NW, SN"
"526","Der Sandmann","Nathan der Weise",1,"2006, 2007, 2008, 2009, 2010, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2025, 2026","BB, BE, HB, HE, NI, NW, SL, SN"
"527","Der Sandmann","Peter Schlemihls wundersame Geschichte",3,"2006, 2007, 2008, 2009, 2010, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2025, 2026","HB, HE, NW, SN"
"528","Der Sandmann","Prinz Friedrich von Homburg",3,"2006, 2007, 2008, 2009, 2010, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2025, 2026","HB, HE, HH, NW, SN"
"529","Der Sandmann","Sommerhaus, später",1,"2006, 2007, 2008, 2009, 2010, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2025, 2026","HB, HE, NW, SN"
"530","Der Sandmann","Tod in Venedig",1,"2006, 2007, 2008, 2009, 2010, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2025, 2026","HB, HE, HH, NW, SN"
"531","Der Sandmann","Undine",2,"2006, 2007, 2008, 2009, 2010, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HB, HE, NW, SN"
"532","Der Sandmann","Von morgens bis mitternachts",2,"2006, 2007, 2008, 2009, 2010, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2025, 2026","HB, HE, NW, SN"
"533","Der Sandmann","Woyzeck",8,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"534","Der Sonntag, an dem ich Weltmeister wurde","Die Soldaten",1,"2008, 2010","HB, HH"
"535","Der Sonntag, an dem ich Weltmeister wurde","Einer",1,"2010","HH"
"536","Der Sonntag, an dem ich Weltmeister wurde","Woyzeck",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"537","Der Spinnerin Nachtlied","Die Physiker",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016","HE, NI, SN"
"538","Der Spinnerin Nachtlied","Die Ratten",1,"2009, 2010, 2012","NI"
"539","Der Spinnerin Nachtlied","Ein apokalyptisches Fragment",1,"2009, 2012","NI"
"540","Der Spinnerin Nachtlied","Entdeckung an einer jungen Frau",1,"2009, 2012","NI"
"541","Der Spinnerin Nachtlied","Früh im Wagen",1,"2009, 2012","NI"
"542","Der Spinnerin Nachtlied","Geschichten aus dem Wiener Wald. Volksstück in drei Teilen",1,"2009, 2010, 2012","NI"
"543","Der Spinnerin Nachtlied","Lass rauschen, Lieb, lass rauschen",1,"2009, 2012","NI"
"544","Der Spinnerin Nachtlied","Mondnacht",1,"2009, 2012","NI"
"545","Der Spinnerin Nachtlied","Römische Elegien",1,"2009, 2012, 2021","NI"
"546","Der Spinnerin Nachtlied","Under der linden",1,"2009, 2012","NI"
"547","Der Spinnerin Nachtlied","Wünschelrute",1,"2009, 2012","NI"
"548","Der Steppenwolf","Der Trafikant",2,"2007, 2009, 2010, 2011, 2012, 2019, 2020, 2021, 2022, 2023, 2024, 2025","BW, NW, SN"
"549","Der Steppenwolf","Der Verlorene",1,"2007, 2009, 2010, 2011, 2012, 2019, 2020, 2021, 2022","BW, SN"
"550","Der Steppenwolf","Die Berliner Antigone",5,"2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2019, 2020, 2021, 2022","BW, SN"
"551","Der Steppenwolf","Die Physiker",5,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2019, 2020, 2021, 2022","BW, HE, NI, SN"
"552","Der Steppenwolf","Die Verwandlung",5,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","BW, HB, HE, NI, NW, SN"
"553","Der Steppenwolf","Emilia Galotti",1,"2007, 2009, 2010, 2011, 2012, 2019, 2020, 2021, 2022, 2024, 2025, 2026","BW, HB, HH, SN"
"554","Der Steppenwolf","Faust I",6,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SL, SN"
"555","Der Steppenwolf","Hamlet",4,"2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","BW, SN"
"556","Der Steppenwolf","Im Krebsgang",5,"2006, 2007, 2009, 2010, 2011, 2012, 2019, 2020, 2021, 2022","BW, HH, SN"
"557","Der Steppenwolf","In der Strafkolonie",1,"2007, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, SN"
"558","Der Steppenwolf","Jakob der Lügner",4,"2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2018, 2019, 2020, 2021, 2022","BW, HB, SN"
"559","Der Steppenwolf","Leben des Galilei",3,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2019, 2020, 2021, 2022, 2023, 2024, 2025","BW, HE, SN"
"560","Der Steppenwolf","Maria Stuart",4,"2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, SH, SN"
"561","Der Steppenwolf","Mario und der Zauberer",2,"2006, 2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SN"
"562","Der Steppenwolf","Michael Kohlhaas",2,"2007, 2009, 2010, 2011, 2012, 2017, 2018, 2019, 2020, 2021, 2022, 2026","BW, HB, HE, HH, SH, SN"
"563","Der Steppenwolf","Schachnovelle",2,"2007, 2009, 2010, 2011, 2012, 2019, 2020, 2021, 2022","BW, SN"
"564","Der Steppenwolf","Tonio Kröger",4,"2007, 2009, 2010, 2011, 2012, 2019, 2020, 2021, 2022","BW, SN"
"565","Der Steppenwolf","Woyzeck",2,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"566","Der Trafikant","Der Verlorene",1,"2021, 2022, 2023, 2024, 2025","BW, NW"
"567","Der Trafikant","Der Verschollene",1,"2015, 2016, 2021, 2022, 2023, 2024, 2025, 2026","BW, HH, NW, SH"
"568","Der Trafikant","Faust I",3,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SL, SN"
"569","Der Trafikant","In der Strafkolonie",1,"2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, NW, SN"
"570","Der Trafikant","Leben des Galilei",3,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2021, 2022, 2023, 2024, 2025","BW, HE, NW, SN"
"571","Der Trafikant","Mario und der Zauberer",3,"2006, 2013, 2014, 2015, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SN"
"572","Der Trafikant","Nathan der Weise",2,"2015, 2016, 2019, 2021, 2022, 2023, 2024, 2025","BB, BE, BW, NI, NW, SL"
"573","Der Trafikant","Unter der Drachenwand",4,"2021, 2022, 2023, 2024, 2025","BW, NI, NW"
"574","Der Trafikant","Woyzeck",3,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"575","Der Untertan","Mario und der Zauberer",1,"2006, 2013, 2014, 2015, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SN"
"576","Der Untertan","Woyzeck",2,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"577","Der Verbrecher aus verlorener Ehre","Deutschland. Ein Wintermärchen",2,"2006, 2017, 2018, 2021, 2022, 2023","HB, HH"
"578","Der Verbrecher aus verlorener Ehre","Die Judenbuche",2,"2017, 2018","HH"
"579","Der Verbrecher aus verlorener Ehre","Die verlorene Ehre der Katharina Blum",2,"2017, 2018","HH"
"580","Der Verbrecher aus verlorener Ehre","Michael Kohlhaas",2,"2007, 2009, 2017, 2018, 2019, 2020, 2021, 2026","HB, HE, HH, SH, SN"
"581","Der Verbrecher aus verlorener Ehre","Verbrechen",2,"2017, 2018","HH"
"582","Der Verbrecher aus verlorener Ehre","Woyzeck",2,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"583","Der Verlorene","Faust I",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SL, SN"
"584","Der Verlorene","Leben des Galilei",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2021, 2022, 2023, 2024, 2025","BW, HE, SN"
"585","Der Verlorene","Mario und der Zauberer",1,"2006, 2013, 2014, 2015, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SN"
"586","Der Verschollene","Der zerbrochne Krug",3,"2015, 2016, 2023, 2024, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"587","Der Verschollene","Effi Briest",3,"2006, 2007, 2008, 2015, 2016, 2023, 2024, 2025, 2026","BW, HE, HH, SH, SN"
"588","Der Verschollene","Faust I",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SH, SL, SN"
"589","Der Verschollene","Heimsuchung",1,"2015, 2016, 2023, 2024, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"590","Der Verschollene","Hiob",3,"2006, 2014, 2015, 2016, 2023, 2024, 2025, 2026","BW, HH, NW, SH, SN"
"591","Der Verschollene","Kabale und Liebe",3,"2007, 2008, 2013, 2014, 2015, 2016, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SH"
"592","Der Verschollene","König Ödipus",2,"2015, 2016, 2023, 2024, 2025, 2026","BW, HH, SH"
"593","Der Verschollene","Leben des Galilei",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2015, 2016, 2021, 2022, 2023, 2024, 2025, 2026","BW, HE, HH, SH, SN"
"594","Der Verschollene","Maria Stuart",3,"2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, SH, SN"
"595","Der Verschollene","Mario und der Zauberer",1,"2006, 2013, 2014, 2015, 2016, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SH, SN"
"596","Der Verschollene","Michael Kohlhaas",1,"2007, 2009, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2023, 2024, 2025, 2026","BW, HB, HE, HH, SH, SN"
"597","Der Verschollene","Woyzeck",4,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"598","Der Verschollene","Zehn",2,"2015, 2016, 2023, 2024, 2025, 2026","BW, HH, SH"
"599","Der Vorleser","Die Blechtrommel",1,"2006","BB, SN"
"600","Der Vorleser","Die Physiker",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016","BB, HE, NI, SN"
"601","Der Vorleser","Die Verwandlung",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","BB, HB, HE, NI, NW, SN"
"602","Der Vorleser","Effi Briest",1,"2006, 2007, 2008, 2024, 2025, 2026","BB, HE, HH, SH, SN"
"603","Der Vorleser","Faust I",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BW, HB, HE, HH, NI, NW, SL, SN"
"604","Der Vorleser","Heldenplatz",1,"2006","BB, SN"
"605","Der Vorleser","Hiob",1,"2006, 2014, 2015, 2016, 2024, 2025, 2026","BB, NW, SH, SN"
"606","Der Vorleser","Iphigenie auf Tauris",1,"2006, 2007, 2011, 2012, 2013, 2014, 2015, 2021, 2022","BB, BE, HB, HH, NI, NW, SN"
"607","Der Vorleser","Katz und Maus",1,"2006, 2022","BB, HH, NI, SN"
"608","Der Vorleser","Leben des Galilei",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2021, 2022, 2023, 2024, 2025","BB, BW, HE, SN"
"609","Der Vorleser","Mario und der Zauberer",1,"2006, 2013, 2014, 2015, 2021, 2022, 2023, 2024, 2025, 2026","BB, BW, HB, HE, HH, NI, NW, SN"
"610","Der Vorleser","Mephisto",1,"2006","BB, SN"
"611","Der Vorleser","Tod in Venedig",1,"2006","BB, HH, SN"
"612","Der Vorleser","Woyzeck",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"613","Der Zauberlehrling","Die Marquise von O.",1,"2007, 2011, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2026","HE, HH, NI, NW"
"614","Der Zauberlehrling","Die Physiker",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016","HE, NI, SN"
"615","Der Zauberlehrling","Ein Volksfeind",1,"2011","NI"
"616","Der Zauberlehrling","Lob des Lernens",1,"2011","NI"
"617","Der Zauberlehrling","Lob des Zweifels",1,"2011","NI"
"618","Der Zauberlehrling","Mutterliebe",1,"2011","NI"
"619","Der blonde Eckbert","Der Steppenwolf",3,"2007, 2009, 2010, 2011, 2012, 2019, 2020, 2021, 2022","BW, SN"
"620","Der blonde Eckbert","Die Berliner Antigone",3,"2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016","SN"
"621","Der blonde Eckbert","Die Physiker",3,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016","HE, NI, SN"
"622","Der blonde Eckbert","Die Verwandlung",3,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","HB, HE, NI, NW, SN"
"623","Der blonde Eckbert","Hamlet",3,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","SN"
"624","Der blonde Eckbert","Im Krebsgang",3,"2006, 2007, 2009, 2010, 2011, 2012","HH, SN"
"625","Der blonde Eckbert","Jakob der Lügner",3,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2018, 2019, 2020","HB, SN"
"626","Der blonde Eckbert","Maria Stuart",3,"2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, HB, HE, HH, SH, SN"
"627","Der blonde Eckbert","Tonio Kröger",3,"2009, 2010, 2011, 2012","SN"
"628","Der ewige Spießer","Der Hessische Landbote",1,"2021, 2022, 2023, 2025","HB, NI"
"629","Der ewige Spießer","Woyzeck",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"630","Der goldne Topf","Der Philister vor, in und nach der Geschichte",1,"2019, 2020, 2021, 2022","BW, NI"
"631","Der goldne Topf","Der Steppenwolf",4,"2007, 2009, 2010, 2011, 2012, 2019, 2020, 2021, 2022","BW, NI, SN"
"632","Der goldne Topf","Der Trafikant",2,"2019, 2020, 2021, 2022, 2023, 2024, 2025","BW, NI, NW"
"633","Der goldne Topf","Der Verlorene",1,"2019, 2020, 2021, 2022","BW, NI"
"634","Der goldne Topf","Der gute Gott von Manhattan",1,"2019, 2020, 2021, 2022","BW, NI"
"635","Der goldne Topf","Faust I",4,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SL, SN"
"636","Der goldne Topf","In der Strafkolonie",1,"2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, NI, SN"
"637","Der goldne Topf","Katz und Maus",1,"2006, 2019, 2020, 2021, 2022","BB, BW, HH, NI"
"638","Der goldne Topf","Leben des Galilei",2,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2019, 2020, 2021, 2022, 2023, 2024, 2025","BW, HE, NI, SN"
"639","Der goldne Topf","Mario und der Zauberer",2,"2006, 2013, 2014, 2015, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SN"
"640","Der goldne Topf","Unter der Drachenwand",1,"2019, 2020, 2021, 2022, 2023, 2024, 2025","BW, NI, NW"
"641","Der gute Gott von Manhattan","Der Steppenwolf",1,"2007, 2009, 2010, 2011, 2012, 2019, 2020, 2021, 2022","BW, SN"
"642","Der gute Gott von Manhattan","Der Trafikant",1,"2021, 2022, 2023, 2024, 2025","BW, NW"
"643","Der gute Gott von Manhattan","Der Verlorene",1,"2021","BW"
"644","Der gute Gott von Manhattan","Faust I",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SL, SN"
"645","Der gute Gott von Manhattan","Leben des Galilei",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2021, 2022, 2023, 2024, 2025","BW, HE, SN"
"646","Der gute Gott von Manhattan","Mario und der Zauberer",1,"2006, 2013, 2014, 2015, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SN"
"647","Der gute Mensch von Sezuan","Der Sandmann",1,"2006, 2007, 2008, 2009, 2010, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2025, 2026","HB, HE, NW, SN"
"648","Der gute Mensch von Sezuan","Die Dreigroschenoper",3,"2017, 2018, 2019","HB"
"649","Der gute Mensch von Sezuan","Die heilige Johanna der Schlachthöfe",3,"2016, 2017, 2018, 2019","HB, HE"
"650","Der gute Mensch von Sezuan","Die unwürdige Greisin",3,"2017, 2018, 2019","HB"
"651","Der gute Mensch von Sezuan","Jakob der Lügner",2,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020","HB, SN"
"652","Der gute Mensch von Sezuan","Michael Kohlhaas",2,"2007, 2009, 2017, 2018, 2019, 2020, 2021, 2026","HB, HE, HH, SH, SN"
"653","Der gute Mensch von Sezuan","Peter Schlemihls wundersame Geschichte",1,"2015, 2016, 2017, 2018, 2019","HB"
"654","Der zerbrochne Krug","Die Furcht vor der Freiheit",1,"2015, 2016, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"655","Der zerbrochne Krug","Die Marquise von O.",1,"2007, 2011, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"656","Der zerbrochne Krug","Effi Briest",1,"2006, 2007, 2008, 2015, 2016, 2024, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"657","Der zerbrochne Krug","Emilia Galotti",1,"2007, 2009, 2015, 2016, 2019, 2020, 2024, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"658","Der zerbrochne Krug","Faust I",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"659","Der zerbrochne Krug","Furor. Theater der Gegenwart",1,"2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"660","Der zerbrochne Krug","Heimsuchung",16,"2015, 2016, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"661","Der zerbrochne Krug","Hiob",1,"2006, 2014, 2015, 2016, 2024, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"662","Der zerbrochne Krug","In der Strafkolonie",1,"2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"663","Der zerbrochne Krug","In seiner frühen Kindheit ein Garten",1,"2011, 2012, 2013, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"664","Der zerbrochne Krug","Kabale und Liebe",1,"2007, 2008, 2013, 2014, 2015, 2016, 2023, 2024, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"665","Der zerbrochne Krug","König Ödipus",2,"2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"666","Der zerbrochne Krug","Landnahme",1,"2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"667","Der zerbrochne Krug","Maria Stuart",2,"2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"668","Der zerbrochne Krug","Mario und der Zauberer",2,"2006, 2013, 2014, 2015, 2016, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"669","Der zerbrochne Krug","Medea",1,"2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"670","Der zerbrochne Krug","Medea. Stimmen",1,"2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"671","Der zerbrochne Krug","Michael Kohlhaas",1,"2007, 2009, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"672","Der zerbrochne Krug","Miss Sara Sampson",1,"2015, 2016, 2024, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"673","Der zerbrochne Krug","Nach Mitternacht",1,"2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"674","Der zerbrochne Krug","Undine",1,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"675","Der zerbrochne Krug","Woyzeck",4,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
