"","book1","book2","count","years","states"
"13622","Halbschatten","Klein Zaches genannt Zinnober",1,"2015, 2016, 2017, 2018","BB, BE, HE"
"13623","Halbschatten","Kleiner Mann - was nun?",1,"2014, 2015, 2016, 2017, 2018, 2020","HB, HE, NI"
"13624","Halbschatten","König Ödipus",1,"2015, 2016, 2017, 2018","HE, HH"
"13625","Halbschatten","Landnahme",1,"2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HE, SN"
"13626","Halbschatten","Lass rauschen, Lieb, lass rauschen",1,"2009, 2016, 2017, 2018","HE, NI"
"13627","Halbschatten","Leben des Galilei",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2016, 2017, 2018, 2021, 2022, 2023, 2024, 2025","BW, HE, SN"
"13628","Halbschatten","Lenz",1,"2007, 2008, 2009, 2010, 2014, 2015, 2016, 2017, 2018","HB, HE, NI"
"13629","Halbschatten","Leonce und Lena",1,"2009, 2010, 2016, 2017, 2018, 2024","HB, HE, NI"
"13630","Halbschatten","Linguistik",1,"2006, 2016, 2017, 2018","HE, NI"
"13631","Halbschatten","Lob des Lernens",1,"2011, 2016, 2017, 2018","HE, NI"
"13632","Halbschatten","Lob des Zweifels",1,"2011, 2016, 2017, 2018","HE, NI"
"13633","Halbschatten","Maifest",1,"2010, 2016, 2017, 2018","HE, NI"
"13634","Halbschatten","Man frage nicht",1,"2013, 2014, 2016, 2017, 2018","HE, HH"
"13635","Halbschatten","Maria Magdalena",1,"2016, 2017, 2018, 2019, 2020","HE, HH"
"13636","Halbschatten","Maria Stuart",1,"2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, HB, HE, HH, SH, SN"
"13637","Halbschatten","Mario und der Zauberer",1,"2006, 2013, 2014, 2015, 2016, 2017, 2018, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SN"
"13638","Halbschatten","Masse-Mensch",1,"2014, 2015, 2016, 2017, 2018","HB, HE"
"13639","Halbschatten","Mathilde Möhring",1,"2006, 2007, 2016, 2017, 2018","HE, HH, NI"
"13640","Halbschatten","Medea",1,"2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HE, SN"
"13641","Halbschatten","Medea. Stimmen",1,"2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HE, NI, SN"
"13642","Halbschatten","Mein blaues Klavier",1,"2014, 2016, 2017, 2018","HE, HH"
"13643","Halbschatten","Meine Emancipation",1,"2016, 2017, 2018, 2021, 2022, 2023","HB, HE"
"13644","Halbschatten","Mephisto",1,"2006, 2016, 2017, 2018","HE, SN"
"13645","Halbschatten","Michael Kohlhaas",1,"2007, 2009, 2016, 2017, 2018, 2019, 2020, 2021, 2026","HB, HE, HH, SH, SN"
"13646","Halbschatten","Miss Sara Sampson",1,"2016, 2017, 2018, 2024, 2025, 2026","HB, HE"
"13647","Halbschatten","Mondnacht",1,"2009, 2016, 2017, 2018","HE, NI"
"13648","Halbschatten","Mutterliebe",1,"2011, 2016, 2017, 2018","HE, NI"
"13649","Halbschatten","Nach Mitternacht",1,"2016, 2017, 2018, 2026","HB, HE"
"13650","Halbschatten","Nachtcafé",1,"2007, 2016, 2017, 2018","HE, NI"
"13651","Halbschatten","Nachts ist es leise in Teheran",1,"2016, 2017, 2018, 2023, 2024, 2025","HB, HE"
"13652","Halbschatten","Nathan der Weise",1,"2015, 2016, 2017, 2018, 2019, 2021, 2022, 2023","BB, BE, HE, NI, NW, SL"
"13653","Halbschatten","Penthesilea",1,"2009, 2016, 2017, 2018","HE, HH"
"13654","Halbschatten","Peter Schlemihls wundersame Geschichte",1,"2015, 2016, 2017, 2018","HB, HE"
"13655","Halbschatten","Prinz Friedrich von Homburg",1,"2009, 2013, 2014, 2015, 2016, 2017, 2018","HE, HH, NW"
"13656","Halbschatten","Professor Unrat",1,"2008, 2016, 2017, 2018","HE, HH"
"13657","Halbschatten","Prometheus",1,"2006, 2016, 2017, 2018","HE, NI"
"13658","Halbschatten","Räuberbande",1,"2013, 2014, 2016, 2017, 2018","HE, HH"
"13659","Halbschatten","Römische Elegien",1,"2012, 2016, 2017, 2018, 2021","HE, NI"
"13660","Halbschatten","Schachnovelle",1,"2007, 2009, 2016, 2017, 2018","HE, SN"
"13661","Halbschatten","Schlechte Zeiten für Lyrik",1,"2007, 2013, 2014, 2016, 2017, 2018","HE, HH, NI"
"13662","Halbschatten","Seeschlacht",1,"2008, 2009, 2016, 2017, 2018","HB, HE"
"13663","Halbschatten","Sommerhaus, später",1,"2016, 2017, 2018, 2019","HE, NW"
"13664","Halbschatten","Sprachgitter",1,"2006, 2016, 2017, 2018","HE, NI"
"13665","Halbschatten","Tauben fliegen auf",1,"2016, 2017, 2018, 2023, 2024, 2025","HB, HE"
"13666","Halbschatten","Tauben im Gras",1,"2009, 2013, 2014, 2015, 2016, 2017, 2018","HE, HH, NW"
"13667","Halbschatten","Terror",1,"2016, 2017, 2018, 2022, 2023","HE, SL"
"13668","Halbschatten","Tod in Venedig",1,"2006, 2016, 2017, 2018","HE, HH, SN"
"13669","Halbschatten","Tonio Kröger",1,"2009, 2010, 2011, 2012, 2016, 2017, 2018","HE, SN"
"13670","Halbschatten","Top Dogs",1,"2006, 2016, 2017, 2018","HE, NI"
"13671","Halbschatten","Transit",1,"2016, 2017, 2018, 2021, 2022","HE, HH"
"13672","Halbschatten","Under der linden",1,"2012, 2016, 2017, 2018","HE, NI"
"13673","Halbschatten","Undine",1,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HE, SN"
"13674","Halbschatten","Unter der Drachenwand",1,"2016, 2017, 2018, 2022, 2023, 2024, 2025","HE, NI, NW"
"13675","Halbschatten","Verbrechen",1,"2016, 2017, 2018","HE, HH"
"13676","Halbschatten","Von deutscher Baukunst",1,"2010, 2016, 2017, 2018","HE, NI"
"13677","Halbschatten","Von morgens bis mitternachts",1,"2014, 2015, 2016, 2017, 2018","HB, HE"
"13678","Halbschatten","Vor Sonnenaufgang",1,"2009, 2016, 2017, 2018","HE, HH"
"13679","Halbschatten","Vor dem Fest",1,"2016, 2017, 2018, 2019, 2020","HE, HH"
"13680","Halbschatten","Weh dem, der aus der Reihe tanzt",1,"2016, 2017, 2018, 2021","HE, SL"
"13681","Halbschatten","Willkommen und Abschied",1,"2010, 2016, 2017, 2018","HE, NI"
"13682","Halbschatten","Woyzeck",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"13683","Halbschatten","Wünschelrute",1,"2009, 2016, 2017, 2018","HE, NI"
"13684","Halbschatten","Zehn",1,"2016, 2017, 2018, 2024, 2026","HE, SH"
"13685","Halbschatten","Ziehende Landschaft",1,"2013, 2014, 2016, 2017, 2018","HE, HH"
"13686","Hamlet","Heeresbericht",1,"2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","HB, SN"
"13687","Hamlet","Heimsuchung",1,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13688","Hamlet","Heldenplatz",1,"2006, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","SN"
"13689","Hamlet","Herkunft",1,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025","HB, SN"
"13690","Hamlet","Herr Lehmann",1,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","HB, SN"
"13691","Hamlet","Hikikomori",1,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","HB, SN"
"13692","Hamlet","Hiob",1,"2006, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2024, 2025, 2026","NW, SH, SN"
"13693","Hamlet","Homo faber",1,"2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","BW, HE, SN"
"13694","Hamlet","Ich fürchte mich so vor der Menschen Wort",1,"2006, 2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","NI, SN"
"13695","Hamlet","Im Krebsgang",1,"2006, 2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","HH, SN"
"13696","Hamlet","Im Kreise gelausen",1,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","HH, SN"
"13697","Hamlet","Im Westen Nichts Neues",1,"2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","HB, NI, SN"
"13698","Hamlet","In Stahlgewitter",1,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","NI, SN"
"13699","Hamlet","In der Strafkolonie",1,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, SN"
"13700","Hamlet","In seiner frühen Kindheit ein Garten",1,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HE, SN"
"13701","Hamlet","Ingrid Babendererde. Reifeprüfung 1953",1,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","NI, SN"
"13702","Hamlet","Iphigenie auf Tauris",1,"2006, 2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","BB, BE, HB, HH, NI, NW, SN"
"13703","Hamlet","Irrungen, Wirrungen",1,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","HE, NI, SN"
"13704","Hamlet","Italienische Reise",1,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","NI, SN"
"13705","Hamlet","Jakob der Lügner",1,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","HB, SN"
"13706","Hamlet","Kabale und Liebe",1,"2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HB, HE, HH, NI, NW, SH, SN"
"13707","Hamlet","Kaspar Hauser Lied",1,"2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","NI, SN"
"13708","Hamlet","Katz und Maus",1,"2006, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","BB, HH, NI, SN"
"13709","Hamlet","Klein Zaches genannt Zinnober",1,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","BB, BE, SN"
"13710","Hamlet","Kleiner Mann - was nun?",1,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","HB, NI, SN"
"13711","Hamlet","König Ödipus",1,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","HH, SN"
"13712","Hamlet","Landnahme",1,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","SN"
"13713","Hamlet","Lass rauschen, Lieb, lass rauschen",1,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","NI, SN"
"13714","Hamlet","Leben des Galilei",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025","BW, HE, SN"
"13715","Hamlet","Lenz",1,"2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","HB, HE, NI, SN"
"13716","Hamlet","Leonce und Lena",1,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2024","HB, NI, SN"
"13717","Hamlet","Linguistik",1,"2006, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","NI, SN"
"13718","Hamlet","Lob des Lernens",1,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","NI, SN"
"13719","Hamlet","Lob des Zweifels",1,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","NI, SN"
"13720","Hamlet","Maifest",1,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","NI, SN"
"13721","Hamlet","Man frage nicht",1,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","HH, SN"
"13722","Hamlet","Maria Magdalena",1,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","HH, SN"
"13723","Hamlet","Maria Stuart",1,"2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, HB, HE, HH, SH, SN"
"13724","Hamlet","Mario und der Zauberer",1,"2006, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SN"
"13725","Hamlet","Masse-Mensch",1,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","HB, SN"
"13726","Hamlet","Mathilde Möhring",1,"2006, 2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","HH, NI, SN"
"13727","Hamlet","Medea",1,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","SN"
"13728","Hamlet","Medea. Stimmen",1,"2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HE, NI, SN"
"13729","Hamlet","Mein blaues Klavier",1,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","HH, SN"
"13730","Hamlet","Meine Emancipation",1,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023","HB, SN"
"13731","Hamlet","Mephisto",1,"2006, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","SN"
"13732","Hamlet","Michael Kohlhaas",1,"2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2026","HB, HE, HH, SH, SN"
"13733","Hamlet","Miss Sara Sampson",1,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2024, 2025, 2026","HB, SN"
"13734","Hamlet","Mondnacht",1,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","NI, SN"
"13735","Hamlet","Mutterliebe",1,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","NI, SN"
"13736","Hamlet","Nach Mitternacht",1,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2026","HB, SN"
"13737","Hamlet","Nachtcafé",1,"2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","NI, SN"
"13738","Hamlet","Nachts ist es leise in Teheran",1,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025","HB, SN"
"13739","Hamlet","Nathan der Weise",1,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023","BB, BE, NI, NW, SL, SN"
"13740","Hamlet","Penthesilea",1,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","HH, SN"
"13741","Hamlet","Peter Schlemihls wundersame Geschichte",1,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","HB, SN"
"13742","Hamlet","Prinz Friedrich von Homburg",1,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","HE, HH, NW, SN"
"13743","Hamlet","Professor Unrat",1,"2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","HH, SN"
"13744","Hamlet","Prometheus",1,"2006, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","NI, SN"
"13745","Hamlet","Räuberbande",1,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","HH, SN"
"13746","Hamlet","Römische Elegien",1,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","NI, SN"
"13747","Hamlet","Schachnovelle",1,"2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","SN"
"13748","Hamlet","Schlechte Zeiten für Lyrik",1,"2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","HH, NI, SN"
"13749","Hamlet","Seeschlacht",1,"2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","HB, SN"
"13750","Hamlet","Sommerhaus, später",1,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","NW, SN"
"13751","Hamlet","Sprachgitter",1,"2006, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","NI, SN"
"13752","Hamlet","Tauben fliegen auf",1,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025","HB, SN"
"13753","Hamlet","Tauben im Gras",1,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","HH, NW, SN"
"13754","Hamlet","Terror",1,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023","SL, SN"
"13755","Hamlet","Tod in Venedig",1,"2006, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","HH, SN"
"13756","Hamlet","Tonio Kröger",1,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","SN"
"13757","Hamlet","Top Dogs",1,"2006, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","NI, SN"
"13758","Hamlet","Transit",1,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","HH, SN"
"13759","Hamlet","Under der linden",1,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","NI, SN"
"13760","Hamlet","Undine",1,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","SN"
"13761","Hamlet","Unter der Drachenwand",1,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025","NI, NW, SN"
"13762","Hamlet","Verbrechen",1,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","HH, SN"
"13763","Hamlet","Von deutscher Baukunst",1,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","NI, SN"
"13764","Hamlet","Von morgens bis mitternachts",1,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","HB, SN"
"13765","Hamlet","Vor Sonnenaufgang",1,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","HH, SN"
"13766","Hamlet","Vor dem Fest",1,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","HH, SN"
"13767","Hamlet","Weh dem, der aus der Reihe tanzt",1,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","SL, SN"
"13768","Hamlet","Willkommen und Abschied",1,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","NI, SN"
"13769","Hamlet","Woyzeck",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"13770","Hamlet","Wünschelrute",1,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","NI, SN"
"13771","Hamlet","Zehn",1,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2024, 2026","SH, SN"
"13772","Hamlet","Ziehende Landschaft",1,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","HH, SN"
"13773","Heeresbericht","Heimsuchung",1,"2008, 2009, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13774","Heeresbericht","Heldenplatz",1,"2006, 2008, 2009","HB, SN"
"13775","Heeresbericht","Herkunft",1,"2008, 2009, 2023, 2024, 2025","HB"
"13776","Heeresbericht","Herr Lehmann",1,"2008, 2009, 2010, 2011","HB"
"13777","Heeresbericht","Hikikomori",1,"2008, 2009, 2020, 2021, 2022","HB"
"13778","Heeresbericht","Hiob",1,"2006, 2008, 2009, 2014, 2015, 2016, 2024, 2025, 2026","HB, NW, SH, SN"
"13779","Heeresbericht","Homo faber",1,"2007, 2008, 2009, 2017, 2018","BW, HB, HE"
"13780","Heeresbericht","Ich fürchte mich so vor der Menschen Wort",1,"2006, 2007, 2008, 2009","HB, NI"
"13781","Heeresbericht","Im Krebsgang",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012","HB, HH, SN"
"13782","Heeresbericht","Im Kreise gelausen",1,"2008, 2009, 2013, 2014","HB, HH"
"13783","Heeresbericht","Im Westen Nichts Neues",1,"2008, 2009, 2016","HB, NI"
"13784","Heeresbericht","In Stahlgewitter",1,"2008, 2009, 2016","HB, NI"
"13785","Heeresbericht","In der Strafkolonie",1,"2008, 2009, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, SN"
"13786","Heeresbericht","In seiner frühen Kindheit ein Garten",1,"2008, 2009, 2011, 2012, 2013, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HB, HE, SN"
"13787","Heeresbericht","Ingrid Babendererde. Reifeprüfung 1953",1,"2008, 2009, 2017","HB, NI"
"13788","Heeresbericht","Iphigenie auf Tauris",1,"2006, 2007, 2008, 2009, 2011, 2012, 2013, 2014, 2015, 2021, 2022","BB, BE, HB, HH, NI, NW"
"13789","Heeresbericht","Irrungen, Wirrungen",1,"2008, 2009, 2010, 2011, 2012, 2013, 2018","HB, HE, NI"
"13790","Heeresbericht","Italienische Reise",1,"2008, 2009, 2021","HB, NI"
"13791","Heeresbericht","Jakob der Lügner",1,"2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2018, 2019, 2020","HB, SN"
"13792","Heeresbericht","Kabale und Liebe",1,"2007, 2008, 2009, 2013, 2014, 2015, 2016, 2023, 2024, 2025, 2026","HB, HE, HH, NI, NW, SH"
"13793","Heeresbericht","Kaspar Hauser Lied",1,"2007, 2008, 2009","HB, NI"
"13794","Heeresbericht","Katz und Maus",1,"2006, 2008, 2009, 2022","BB, HB, HH, NI"
"13795","Heeresbericht","Klein Zaches genannt Zinnober",1,"2008, 2009, 2015, 2016","BB, BE, HB"
"13796","Heeresbericht","Kleiner Mann - was nun?",1,"2008, 2009, 2014, 2015, 2016, 2020","HB, NI"
"13797","Heeresbericht","König Ödipus",1,"2008, 2009, 2015, 2016","HB, HH"
"13798","Heeresbericht","Landnahme",1,"2008, 2009, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HB, SN"
"13799","Heeresbericht","Lass rauschen, Lieb, lass rauschen",1,"2008, 2009","HB, NI"
"13800","Heeresbericht","Leben des Galilei",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2021, 2022, 2023, 2024, 2025","BW, HB, HE, SN"
"13801","Heeresbericht","Lenz",1,"2007, 2008, 2009, 2010, 2014, 2015, 2016, 2017, 2018","HB, HE, NI"
"13802","Heeresbericht","Leonce und Lena",1,"2008, 2009, 2010, 2024","HB, NI"
"13803","Heeresbericht","Linguistik",1,"2006, 2008, 2009","HB, NI"
"13804","Heeresbericht","Lob des Lernens",1,"2008, 2009, 2011","HB, NI"
"13805","Heeresbericht","Lob des Zweifels",1,"2008, 2009, 2011","HB, NI"
"13806","Heeresbericht","Maifest",1,"2008, 2009, 2010","HB, NI"
"13807","Heeresbericht","Man frage nicht",1,"2008, 2009, 2013, 2014","HB, HH"
"13808","Heeresbericht","Maria Magdalena",1,"2008, 2009, 2019, 2020","HB, HH"
"13809","Heeresbericht","Maria Stuart",1,"2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, HB, HE, HH, SH, SN"
"13810","Heeresbericht","Mario und der Zauberer",1,"2006, 2008, 2009, 2013, 2014, 2015, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SN"
"13811","Heeresbericht","Masse-Mensch",1,"2008, 2009, 2014, 2015, 2016","HB"
"13812","Heeresbericht","Mathilde Möhring",1,"2006, 2007, 2008, 2009","HB, HH, NI"
